DATE,EXPEDITION,STATION N1/4,DEPTH_M,TRANSECT LENGTH,TIME START,TIME END,DURAT,DIVER,BUDDIE,DATATYPE,SPECIES_CODE,FAMILY,GENUS,SPECIES,COMMON_NAME,NUMBER,MIN,MAX,AVG,COMMENT,a,b,BIOMASS (KG)
16-Oct-15,MONTSERRAT,MSA-158,5,30,10:03,10:42,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,16,16,16,,0.0223,2.933,0.075855796
16-Oct-15,MONTSERRAT,MSA-164,10,30,13:57,14:40,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,3,18,18,18,,0.0223,2.933,0.321469944
16-Oct-15,MONTSERRAT,MSA-164,10,30,13:57,14:40,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,28,28,28,,0.0223,2.933,0.391578978
17-Oct-15,MONTSERRAT,1149,5,30,15:30,16:05,15,SM,AE,QUAL,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,3,,,,Off transect,0.0223,2.933,0
17-Oct-15,MONTSERRAT,1133,20,30,10:25,11:05,15,SM,AE,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,4,16,16,16,,0.0223,2.933,0.303423186
17-Oct-15,MONTSERRAT,1133,20,30,10:25,11:05,15,SM,AE,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,10,10,10,,0.0223,2.933,0.019111944
17-Oct-15,MONTSERRAT,1133,20,30,10:25,11:05,15,SM,AE,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,22,22,22,,0.0223,2.933,0.193032567
17-Oct-15,MONTSERRAT,1134,10,30,11:25,11:50,14,SM,AE,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,20,20,20,,0.0223,2.933,0.145957307
17-Oct-15,MONTSERRAT,1134,10,30,11:25,11:50,14,SM,AE,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,18,18,18,,0.0223,2.933,0.107156648
17-Oct-15,MONTSERRAT,1136,5,30,12:05,12:35,10,SM,AE,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,24,24,24,,0.0223,2.933,0.249152033
18-Oct-15,MONTSERRAT,STEPH,20,30,,,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,18,18,18,,0.0223,2.933,0.107156648
18-Oct-15,MONTSERRAT,STEPH,20,30,,,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,14,14,14,,0.0223,2.933,0.051274141
18-Oct-15,MONTSERRAT,STEPH,20,30,,,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,16,16,16,,0.0223,2.933,0.075855796
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,16,16,16,,0.0223,2.933,0.075855796
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,18,18,18,,0.0223,2.933,0.107156648
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,20,20,20,,0.0223,2.933,0.145957307
19-Oct-15,MONTSERRAT,1182,20,30,8:00,8:40,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,12,12,12,,0.0223,2.933,0.032624469
19-Oct-15,MONTSERRAT,1182,20,30,8:00,8:40,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,15,15,15,,0.0223,2.933,0.062774104
19-Oct-15,MONTSERRAT,1182,20,30,8:00,8:40,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,24,24,24,,0.0223,2.933,0.249152033
19-Oct-15,MONTSERRAT,1182,20,30,8:00,8:40,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,22,22,22,,0.0223,2.933,0.193032567
19-Oct-15,MONTSERRAT,MP-114,7.5,30,9:35,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,15,15,15,,0.0223,2.933,0.062774104
19-Oct-15,MONTSERRAT,MP-114,7.5,30,9:35,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,2,16,16,16,,0.0223,2.933,0.151711593
19-Oct-15,MONTSERRAT,1187,10,30,12:45,13:20,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,2,22,22,22,,0.0223,2.933,0.386065134
19-Oct-15,MONTSERRAT,1187,10,30,12:45,13:20,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,20,20,20,,0.0223,2.933,0.145957307
19-Oct-15,MONTSERRAT,1188,10,30,13:35,14:02,11,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,22,22,22,,0.0223,2.933,0.193032567
20-Oct-15,MONTSERRAT,168,20,30,10:50,11:25,15,SM,DH,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,17,17,17,,0.0223,2.933,0.09061739
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,16,16,16,,0.0223,2.933,0.075855796
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,14,14,14,,0.0223,2.933,0.051274141
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,26,26,26,,0.0223,2.933,0.315080621
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,16,16,16,,0.0223,2.933,0.075855796
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,18,18,18,,0.0223,2.933,0.107156648
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,3,18,18,18,,0.0223,2.933,0.321469944
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,20,20,20,,0.0223,2.933,0.145957307
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,24,24,24,,0.0223,2.933,0.249152033
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,28,28,28,,0.0223,2.933,0.391578978
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,22,22,22,,0.0223,2.933,0.193032567
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,24,24,24,,0.0223,2.933,0.249152033
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,25,25,25,,0.0223,2.933,0.280842551
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,28,28,28,,0.0223,2.933,0.391578978
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,8,8,8,,0.0223,2.933,0.009932711
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,16,16,16,,0.0223,2.933,0.075855796
25-Oct-15,MONTSERRAT,1240,21,30,1105,1137,32,GM,EA,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,1,1,1,,0.0223,2.933,0.0000223
25-Oct-15,MONTSERRAT,1242,11.2,30,1215,1245,34,GM,EA,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,16,1,7,4,,0.0223,2.933,0.020809747
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,2,30,30,30,,0.0223,2.933,0.958807668
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,35,35,35,,0.0223,2.933,0.75345347
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,28,28,28,,0.0223,2.933,0.391578978
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,18,18,18,,0.0223,2.933,0.107156648
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,2,25,25,25,,0.0223,2.933,0.561685101
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,26,26,26,,0.0223,2.933,0.315080621
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,20,20,20,,0.0223,2.933,0.145957307
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,15,15,15,,0.0223,2.933,0.062774104
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CEFU,Serranidae ,Cephalopholis ,Cephalopholis fulva ,coney ,1,30,30,30,,0.0223,2.933,0.479403834
20-Oct-15,MONTSERRAT,168,20,30,10:50,11:25,15,SM,DH,QUAL,CHAN,Diodontidae ,Chilomycterus ,Chilomycterus antennatus ,bridled burrfish ,1,,,,,0.5322,2.276,0
13-Oct-15,MONTSERRAT,1092,20,30,13:00,13:45,,SM,AC,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,14,14,14,,0.047,2.86,0.178260055
14-Oct-15,MONTSERRAT,1107,20,30,13:58,14:29,14,SM,AC,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
12-Oct-15,MONTSERRAT,MA047N,20,30,1359,1414,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,9,9,9,,0.047,2.86,0.02519019
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,10,10,,0.047,2.86,0.06809698
13-Oct-15,MONTSERRAT,1091,15,30,1147,1213,26,GM,AE,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,1,1,1,,0.047,2.86,0.000094
13-Oct-15,MONTSERRAT,MSA-171,15,30,205,249,44,GM,AE,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,9,1,3,2,,0.047,2.86,0.003071045
14-Oct-15,MONTSERRAT,MSA133,20,30,800,812,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
14-Oct-15,MONTSERRAT,MSA016,20,30,1329,1344,15,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
14-Oct-15,MONTSERRAT,MSA074,6,30,1218,1232,14,MC,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,8,8,8,,0.047,2.86,0.035972052
14-Oct-15,MONTSERRAT,MSA137,30,30,1135,1150,15,HK,MB,QUAL,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,,,,,,0.047,2.86,0
12-Oct-15,MONTSERRAT,MA047N,20,30,1359,1414,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,9,9,9,,0.047,2.86,0.050380379
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,10,10,,0.047,2.86,0.06809698
15-Oct-15,MONTSERRAT,MP053,15,30,1342,1357,15,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,11,10.5,,0.047,2.86,0.078294138
15-Oct-15,MONTSERRAT,MSA029,11.1,30,1103,1118,15,MC,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,3,10,10,10,,0.047,2.86,0.10214547
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,10,10,,0.047,2.86,0.06809698
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,11,11,11,,0.047,2.86,0.089435705
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,9,9,9,,0.047,2.86,0.02519019
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,10,10,,0.047,2.86,0.06809698
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,11,11,11,,0.047,2.86,0.044717852
16-Oct-15,MONTSERRAT,MSA221,24,30,823,834,11,HK,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,9,9,9,,0.047,2.86,0.050380379
16-Oct-15,MONTSERRAT,MSA221,24,30,823,834,11,HK,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,11,11,11,,0.047,2.86,0.089435705
16-Oct-15,MONTSERRAT,MSA221,24,30,823,834,11,HK,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,8,8,8,,0.047,2.86,0.017986026
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,11,11,11,,0.047,2.86,0.044717852
16-Oct-15,MONTSERRAT,MSA-011,8,30,,,,GM,AE,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,1,1,1,,0.047,2.86,0.000094
17-Oct-15,MONTSERRAT,MSA011,3.9,30,917,932,15,MC,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
18-Oct-15,MONTSERRAT,MA038,20,30,834,848,14,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
18-Oct-15,MONTSERRAT,MA038,10,30,912,927,15,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
18-Oct-15,MONTSERRAT,MA038,10,30,912,927,15,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
18-Oct-15,MONTSERRAT,MSA162,12.4,30,855,912,17,MC,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
16-Oct-15,MONTSERRAT,WPT0029,24,30,901,915,15,DG,MC,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,10,10,,0.047,2.86,0.06809698
18-Oct-15,MONTSERRAT,MP070,20,30,1003,1018,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,8,8,8,,0.047,2.86,0.035972052
19-Oct-15,MONTSERRAT,WPT0054,20,30,956,1011,15,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,13,13,13,,0.047,2.86,0.144213475
19-Oct-15,MONTSERRAT,WPT0056,10,30,1051,1104,13,EG,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,3,10,10,10,,0.047,2.86,0.10214547
18-Oct-15,MONTSERRAT,MP070,20,30,1003,1018,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,9,9,9,,0.047,2.86,0.02519019
20-Oct-15,MONTSERRAT,Little Redonda,10,30,935,951,16,HK,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,7,7,7,,0.047,2.86,0.024553208
20-Oct-15,MONTSERRAT,Little Redonda,10,30,935,951,16,HK,RM,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
20-Oct-15,MONTSERRAT,164,20.3,30,953,1029,,GM,AE,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,1,2,1.5,,0.047,2.86,0.000299743
20-Oct-15,MONTSERRAT,170,20,30,1232,1300,,GM,AE,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,5,2,3,2.5,,0.047,2.86,0.003229805
19-Oct-15,MONTSERRAT,WPT0053,10,30,843,858,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,8,8,8,,0.047,2.86,0.017986026
24-Oct-15,MONTSERRAT,WPT0248,10,30,1020,1035,15,DG,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,10,10,10,,0.047,2.86,0.03404849
16-Oct-15,MONTSERRAT,MSA-039,20,10,8:22,9:00,14,SM,AC,QUAL,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,,,,,Off transect,0.047,2.86,0
16-Oct-15,MONTSERRAT,MSA-164,10,30,13:57,14:40,15,SM,AC,QUAL,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,,,,,Off transect,0.047,2.86,0
17-Oct-15,MONTSERRAT,1133,20,30,10:25,11:05,15,SM,AE,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,3,14,14,14,,0.047,2.86,0.267390082
20-Oct-15,MONTSERRAT,168,20,30,10:50,11:25,15,SM,DH,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,13,13,13,,0.047,2.86,0.144213475
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,12,12,12,,0.047,2.86,0.114706022
25-Oct-15,MONTSERRAT,1238,6.5,30,9:41,10:14,15,SM,AC,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,13,13,13,,0.047,2.86,0.144213475
25-Oct-15,MONTSERRAT,1240,21,30,1105,1137,32,GM,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,1,1,1,1,,0.047,2.86,0.000047
25-Oct-15,MONTSERRAT,1242,11.2,30,1215,1245,34,GM,EA,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,6,1,3,2,,0.047,2.86,0.002047363
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,CHCA,Chaetodontidae ,Chaetodon ,Chaetodon capistratus ,foureye butterflyfish ,2,10,10,10,,0.047,2.86,0.06809698
12-Oct-15,MONTSERRAT,MP-038,10,30,8:38,9:06,15,SM,AC,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,8,8,8,8,,0.0642,2.518,0.096517397
13-Oct-15,MONTSERRAT,MSA-181,20,30,8:46,9:23,14,SM,AC,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,10,8,8,8,,0.0642,2.518,0.120646747
13-Oct-15,MONTSERRAT,1092,20,30,13:00,13:45,,SM,AC,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,20,6,6,6,Off-transect - 48cm TP stoplight,0.0642,2.518,0.116936441
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,2,8,8,8,,0.0642,2.518,0.024129349
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,30,5,7,6,,0.0642,2.518,0.175404662
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,1,10,10,10,,0.0642,2.518,0.021160944
12-Oct-15,MONTSERRAT,MP076,13.3,30,940,957,17,MC,RM,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,5,8,8,8,,0.0642,2.518,0.060323373
12-Oct-15,MONTSERRAT,MP062,9.2,30,1204,1220,16,MC,RM,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,2,10,10,10,,0.0642,2.518,0.042321887
12-Oct-15,MONTSERRAT,MP-017,10,30,1045,1110,35,GM,AE,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,7,2,3,2.5,,0.0642,2.518,0.004514878
12-Oct-15,MONTSERRAT,MA-028,10,30,1125,1145,20,GM,AE,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,3,1,1,1,J,0.0642,2.518,0.0001926
12-Oct-15,MONTSERRAT,MP-054,20,30,1500,1533,33,GM,AE,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,5,1,2,1.5,,0.0642,2.518,0.000891052
13-Oct-15,MONTSERRAT,MSA152,,30,1016,1030,14,HK,MB,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,1,5,5,5,,0.0642,2.518,0.003694379
12-Oct-15,MONTSERRAT,MA047N,20,30,1359,1414,15,DG,DH,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,70,6,8,7,,0.0642,2.518,0.603378641
13-Oct-15,MONTSERRAT,MSA049,10,30,937,952,15,DG,DH,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,12,5,6,5.5,,0.0642,2.518,0.056357215
13-Oct-15,MONTSERRAT,MA077,10,30,1014,1030,16,DG,DH,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,5,5,6,5.5,,0.0642,2.518,0.023482173
13-Oct-15,MONTSERRAT,MA077,10,30,1014,1030,16,DG,DH,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,8,6,24,15,,0.0642,2.518,0.469918784
13-Oct-15,MONTSERRAT,MSA080,10,30,1323,1319,15,DG,DH,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,15,3,5,4,,0.0642,2.518,0.031594635
13-Oct-15,MONTSERRAT,MSA080,10,30,1323,1319,15,DG,DH,QUAN,CHCY,Pomacentridae ,Chromis ,Chromis cyanea ,blue chromis ,4,6,6,6,,0.0642,2.518,0.023387288
