Date,Vessel ID/ Length,Surveyor,Port,Area fished,% of total catch surveyed,Gear Type,No. of gears,Species ID,COMMON_NAME,% of individuals sampled out of total,Length,Length Type,Weight (kg)
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,26.2,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,27,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,26.3,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,27.3,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,BALIVE,Queen Triggerfish,90,24.4,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,SERRGU,Red Hind,5,30,TL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,SERRGU,Red Hind,5,26.9,TL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,SERRGU,Red Hind,5,30.4,TL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,SERRGU,Red Hind,5,26.5,TL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,SERRGU,Red Hind,5,33.5,TL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,PTERVO,Lionfish,10,35,TL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,ACANCO,Blue Tang,100,19,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,ACANCO,Blue Tang,100,16.9,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,ACANCO,Blue Tang,100,17,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,ACANCO,Blue Tang,100,19.4,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,ACANCH,Doctorfish,90,16.2,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,ACANCH,Doctorfish,90,19.5,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,HOLOAD,Squirrelfish,40,20.5,FL,
8/9/16,Try Me,AS and LL,Carr's Bay,"1,2",35,pots,20,HOLOAD,Squirrelfish,40,17.9,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,ACANCO,Blue Tang,90,21.9,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,ACANCO,Blue Tang,90,17.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,32.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,29,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,29.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,34.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,27,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,29.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,27.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,33.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,30,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,27.1,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,33,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,29.4,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,29.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,26.1,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,28.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,27.9,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,25.8,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,30,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,25.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,23.2,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,28.6,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,23.6,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,25.1,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,22.7,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,BALIVE,Queen Triggerfish,100,26.1,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SERRGU,Red Hind,40,35.8,TL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SERRGU,Red Hind,40,32.5,TL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SERRGU,Red Hind,40,31.5,TL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SERRGU,Red Hind,40,35.8,TL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SERRGU,Red Hind,40,30.5,TL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SERRGU,Red Hind,40,30.6,TL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,LUTJSY,Lane Snapper,100,28.5,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,HOLOAD,Squirrelfish,50,19.8,FL,
8/10/16,Try Me,AS and LL,Carr's Bay,"1,2",60,pots,25,SCARVI,Redtail Parrotfish,100,23.5,TL,Initial Phase
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,BALIVE,Queen Triggerfish,75,38.6,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,BALIVE,Queen Triggerfish,75,40.5,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,BALIVE,Queen Triggerfish,75,48.8,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,22.6,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,18.5,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,20,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,17.7,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,17.8,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,18.3,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,16.2,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,17,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,18,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCO,Blue Tang,100,17.9,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,HOLOAD,Squirrelfish,100,25.3,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCH,Doctorfish,100,21,FL,
8/13/16,Seagull III,AS and RR,Little Bay,"10,11",50,pots,20,ACANCH,Doctorfish,100,23.2,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,24.8,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,23,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,23.2,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,24.3,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,23,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,27,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,29.9,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,21.5,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,24,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,23.6,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,33.4,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,21.8,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,LUTJVI,Silk Snapper,60,27.5,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,SERRGU,Red Hind,100,42,TL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,SERRGU,Red Hind,100,36.7,TL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,SERRGU,Red Hind,100,26.3,TL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,CARARU,Bar Jack,100,29.6,FL,
8/13/16,Abby,AS,Little Bay,6,35,lines,2,SCARVI,Redtail Parrotfish,100,36.4,TL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,31.7,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,34.5,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,39,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,47.8,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,42,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,38.4,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,23.7,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,21.4,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,20.3,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,56.8,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,36,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,33,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,36.6,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,31.5,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,39.4,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,45.5,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,49,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,24.1,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,22.6,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,22.1,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,32.5,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,23.3,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,33.5,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,24,FL,
8/13/16,Optimum (Sheldon),AS,Little Bay,6,55,lines,2,LUTJVI,Silk Snapper,100,23.1,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,26.5,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,38.2,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,25.8,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,29.4,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,30,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,24.2,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,38,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,46.2,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,31.8,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,28,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,31.7,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,31.9,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,31.5,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,27.9,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,35.6,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,LUTJVI,Silk Snapper,100,28.5,FL,
8/14/16,Optimum (Sheldon),AS,Little Bay,All,40,lines,2,SERRGU,Red Hind,100,42.7,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,ACANCO,Blue Tang,100,18.6,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,ACANCO,Blue Tang,100,16,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,ACANCO,Blue Tang,100,19.6,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,ACANCH,Doctorfish,100,14.1,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,ACANCH,Doctorfish,100,16.8,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,29.4,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,34.4,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,34,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,33.9,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,31.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,34,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,39,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,29.8,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,32.9,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,30.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,25.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,26,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,23,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,28.3,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,24.6,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,22.7,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,27.7,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,25.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,23.8,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,36.8,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,31.9,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,27.8,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,32.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,29.7,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,29.4,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,30.3,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,28,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,31.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,32.6,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,33.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,32,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,36.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,38.7,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,38.8,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,35.5,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,31,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,34.6,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,35,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRGU,Red Hind,100,30.6,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,18,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.8,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.3,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,20.1,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,21.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,16.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,18,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,17.9,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,HOLOAD,Squirrelfish,100,19.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRFU,Coney,100,25.1,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,SERRFU,Coney,100,28.4,TL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,BALIVE,Queen Triggerfish,100,23.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,BALIVE,Queen Triggerfish,100,38.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,BALIVE,Queen Triggerfish,100,23.3,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,LUTJVI,Silk Snapper,100,23.5,FL,
8/15/16,Deep,AS and RR,On board vessel,2,65,pots,19,LUTJVI,Silk Snapper,100,22.4,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,42.6,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,31.4,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,39.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,40.7,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,48.1,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,33.9,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,31.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,32.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,31,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,25.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,35.6,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,35.8,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,39.3,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,36.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,21.3,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,21,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,28.4,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,25,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,23,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,42.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,20.6,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,26,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,34.2,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,43.3,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,40.9,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,35.1,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,21.5,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,37.6,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,29.4,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,22.3,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,26.9,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,32.1,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,40.8,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,30.3,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,19,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,22.8,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,21,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJVI,Silk Snapper,100,23.2,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,BALIVE,Queen Triggerfish,100,36.6,FL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,SERRGU,Red Hind,100,33,TL,
8/20/16,Optimum (Sheldon),AS,Little Bay,2,50,lines,2,LUTJMA,Mahogany snapper,100,32.7,FL,
